record_date,link,record_details,publication_date,school_id
22 January 2009,https://files.ofsted.gov.uk/v1/file/915849,Full inspection: Good,11 February 2009,21_100046
13 December 2005,https://files.ofsted.gov.uk/v1/file/803745,Full inspection: Good,19 January 2006,21_100046
04 April 2000,https://files.ofsted.gov.uk/v1/file/763543,Full inspection,14 September 2001,21_100046
17 October 2023,https://files.ofsted.gov.uk/v1/file/50233907,School inspection: Outstanding,27 November 2023,21_100047
07 December 2010,https://files.ofsted.gov.uk/v1/file/1965525,Full inspection: Outstanding,11 January 2011,21_100047
17 January 2008,https://files.ofsted.gov.uk/v1/file/875375,Full inspection: Satisfactory,06 February 2008,21_100047
06 May 2003,https://files.ofsted.gov.uk/v1/file/780887,Full inspection,10 September 2003,21_100047
19 April 2023,https://files.ofsted.gov.uk/v1/file/50220448,School inspection: Outstanding,16 June 2023,21_100048
17 May 2017,https://files.ofsted.gov.uk/v1/file/2697519,Short inspection,19 June 2017,21_100048
12 February 2013,https://files.ofsted.gov.uk/v1/file/2190713,Full inspection: Good,11 March 2013,21_100048
07 December 2010,https://files.ofsted.gov.uk/v1/file/1960271,Full inspection: Satisfactory,10 January 2011,21_100048
27 April 2010,https://files.ofsted.gov.uk/v1/file/979081,Monitoring visit,14 May 2010,21_100048
25 November 2009,https://files.ofsted.gov.uk/v1/file/945675,Full inspection: Inadequate,25 February 2010,21_100048
21 September 2006,https://files.ofsted.gov.uk/v1/file/803749,Full inspection: Good,12 October 2006,21_100048
08 November 1999,https://files.ofsted.gov.uk/v1/file/773307,Full inspection,12 May 2000,21_100048
18 October 2023,https://files.ofsted.gov.uk/v1/file/50234208,School inspection: Good,29 November 2023,21_100114
22 May 2018,https://files.ofsted.gov.uk/v1/file/2780339,Short inspection,18 June 2018,21_100114
25 June 2014,https://files.ofsted.gov.uk/v1/file/2440804,Full inspection: Good,16 July 2014,21_100114
25 October 2013,https://files.ofsted.gov.uk/v1/file/2290181,Monitoring visit,19 November 2013,21_100114
04 March 2013,https://files.ofsted.gov.uk/v1/file/2197469,Monitoring visit,22 March 2013,21_100114
27 November 2012,https://files.ofsted.gov.uk/v1/file/2160639,Full inspection: Inadequate,14 January 2013,21_100114
11 November 2009,https://files.ofsted.gov.uk/v1/file/940255,Full inspection: Satisfactory,02 December 2009,21_100114
05 February 2009,https://files.ofsted.gov.uk/v1/file/940055,Monitoring visit,25 February 2009,21_100114
26 June 2008,https://files.ofsted.gov.uk/v1/file/875415,Full inspection: Inadequate,03 September 2008,21_100114
27 September 2004,https://files.ofsted.gov.uk/v1/file/798701,Full inspection,13 January 2005,21_100114
27 March 2019,https://files.ofsted.gov.uk/v1/file/50076149,Full inspection: Good,09 May 2019,21_100115
20 January 2015,https://files.ofsted.gov.uk/v1/file/2452782,Full inspection: Outstanding,10 February 2015,21_100115
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165347,Interim assessment,29 January 2013,21_100115
05 October 2011,https://files.ofsted.gov.uk/v1/file/1844291,Curriculum and development visit,04 November 2011,21_100115
05 October 2009,https://files.ofsted.gov.uk/v1/file/945699,Full inspection: Good,28 October 2009,21_100115
27 September 2006,https://files.ofsted.gov.uk/v1/file/828267,Full inspection: Satisfactory,13 October 2006,21_100115
05 November 2001,https://files.ofsted.gov.uk/v1/file/774099,Full inspection,20 March 2002,21_100115
19 October 2021,https://files.ofsted.gov.uk/v1/file/50173592,School inspection,08 December 2021,21_100120
11 October 2016,https://files.ofsted.gov.uk/v1/file/2618449,Short inspection,05 December 2016,21_100120
11 October 2011,https://files.ofsted.gov.uk/v1/file/1983039,Full inspection: Good,07 November 2011,21_100120
05 March 2009,https://files.ofsted.gov.uk/v1/file/915889,Full inspection: Satisfactory,27 March 2009,21_100120
03 July 2008,https://files.ofsted.gov.uk/v1/file/915351,Monitoring visit,16 July 2008,21_100120
27 November 2007,https://files.ofsted.gov.uk/v1/file/875419,Full inspection: Inadequate,14 January 2008,21_100120
11 November 2002,https://files.ofsted.gov.uk/v1/file/780891,Full inspection,14 February 2003,21_100120
05 July 2022,https://files.ofsted.gov.uk/v1/file/50193067,School inspection: Good,21 September 2022,21_100125
14 March 2017,https://files.ofsted.gov.uk/v1/file/2681071,Short inspection,04 May 2017,21_100125
05 October 2011,https://files.ofsted.gov.uk/v1/file/1982743,Full inspection: Good,03 November 2011,21_100125
30 June 2010,https://files.ofsted.gov.uk/v1/file/975615,Interim assessment,22 July 2010,21_100125
25 February 2010,https://files.ofsted.gov.uk/v1/file/975025,Curriculum and development visit,12 June 2010,21_100125
21 February 2007,https://files.ofsted.gov.uk/v1/file/828271,Full inspection: Good,20 March 2007,21_100125
11 November 2002,https://files.ofsted.gov.uk/v1/file/780893,Full inspection,14 February 2003,21_100125
24 May 2023,https://files.ofsted.gov.uk/v1/file/50222835,School inspection,10 July 2023,21_100126
21 March 2018,https://files.ofsted.gov.uk/v1/file/2769613,Short inspection,25 April 2018,21_100126
19 November 2013,https://files.ofsted.gov.uk/v1/file/2299497,Full inspection: Good,11 December 2013,21_100126
09 January 2012,https://files.ofsted.gov.uk/v1/file/1927795,Interim assessment,20 March 2012,21_100126
10 June 2010,https://files.ofsted.gov.uk/v1/file/979885,Curriculum and development visit,12 July 2010,21_100126
15 October 2008,https://files.ofsted.gov.uk/v1/file/875423,Full inspection: Good,10 November 2008,21_100126
27 June 2005,https://files.ofsted.gov.uk/v1/file/797835,Full inspection,15 September 2005,21_100126
01 November 2023,https://files.ofsted.gov.uk/v1/file/50235872,School inspection: Good,18 December 2023,21_100127
12 June 2018,https://files.ofsted.gov.uk/v1/file/2784659,Short inspection,09 July 2018,21_100127
11 September 2014,https://files.ofsted.gov.uk/v1/file/2422251,Full inspection: Good,03 October 2014,21_100127
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165351,Interim assessment,29 January 2013,21_100127
04 March 2010,https://files.ofsted.gov.uk/v1/file/945703,Full inspection: Good,26 March 2010,21_100127
06 March 2007,https://files.ofsted.gov.uk/v1/file/803789,Full inspection: Satisfactory,23 March 2007,21_100127
18 October 1999,https://files.ofsted.gov.uk/v1/file/761653,Full inspection,12 May 2000,21_100127
19 March 2024,https://files.ofsted.gov.uk/v1/file/50246269,School inspection: Good,08 May 2024,21_100129
13 March 2018,https://files.ofsted.gov.uk/v1/file/2764987,Short inspection,05 April 2018,21_100129
17 September 2013,https://files.ofsted.gov.uk/v1/file/2271841,Full inspection: Good,09 October 2013,21_100129
05 October 2011,https://files.ofsted.gov.uk/v1/file/1982435,Full inspection: Satisfactory,01 November 2011,21_100129
31 March 2009,https://files.ofsted.gov.uk/v1/file/915893,Full inspection: Good,27 April 2009,21_100129
24 April 2006,https://files.ofsted.gov.uk/v1/file/803793,Full inspection: Good,10 May 2006,21_100129
10 July 2000,https://files.ofsted.gov.uk/v1/file/774039,Full inspection,13 October 2000,21_100129
17 April 2024,https://files.ofsted.gov.uk/v1/file/50247460,School inspection: Good,17 May 2024,21_100131
16 January 2019,https://files.ofsted.gov.uk/v1/file/50054059,Short inspection,05 February 2019,21_100131
12 November 2014,https://files.ofsted.gov.uk/v1/file/2437276,Full inspection: Good,04 December 2014,21_100131
15 January 2013,https://files.ofsted.gov.uk/v1/file/2165359,Interim assessment,29 January 2013,21_100131
09 December 2009,https://files.ofsted.gov.uk/v1/file/945711,Full inspection: Good,12 January 2010,21_100131
27 September 2006,https://files.ofsted.gov.uk/v1/file/803797,Full inspection: Good,13 October 2006,21_100131
20 March 2000,https://files.ofsted.gov.uk/v1/file/764277,Full inspection,22 June 2000,21_100131
17 April 2024,https://files.ofsted.gov.uk/v1/file/50249079,School inspection: Good,10 June 2024,21_100134
16 January 2019,https://files.ofsted.gov.uk/v1/file/50055974,Full inspection: Good,13 February 2019,21_100134
24 January 2013,https://files.ofsted.gov.uk/v1/file/2179007,Full inspection: Outstanding,15 February 2013,21_100134
29 June 2011,https://files.ofsted.gov.uk/v1/file/1721577,Monitoring visit,20 July 2011,21_100134
23 November 2009,https://files.ofsted.gov.uk/v1/file/945715,Full inspection: Satisfactory,16 December 2009,21_100134
02 November 2006,https://files.ofsted.gov.uk/v1/file/828287,Full inspection: Satisfactory,20 November 2006,21_100134
20 May 2002,https://files.ofsted.gov.uk/v1/file/771821,Full inspection,13 September 2002,21_100134
13 September 2022,https://files.ofsted.gov.uk/v1/file/50198943,School inspection: Good,15 November 2022,21_100137
09 May 2019,https://files.ofsted.gov.uk/v1/file/50083856,Short inspection,10 June 2019,21_100137
29 September 2015,https://files.ofsted.gov.uk/v1/file/2522209,Short inspection,19 November 2015,21_100137
28 March 2014,https://files.ofsted.gov.uk/v1/file/2373401,Interim assessment,06 May 2014,21_100137
24 May 2011,https://files.ofsted.gov.uk/v1/file/1973885,Full inspection: Good,20 June 2011,21_100137
17 March 2009,https://files.ofsted.gov.uk/v1/file/943489,Curriculum and development visit,05 June 2009,21_100137
09 July 2008,https://files.ofsted.gov.uk/v1/file/875435,Full inspection: Good,01 September 2008,21_100137
29 November 2004,https://files.ofsted.gov.uk/v1/file/801611,Full inspection,03 February 2005,21_100137
27 June 2023,https://files.ofsted.gov.uk/v1/file/50229239,School inspection,26 September 2023,21_100140
19 September 2017,https://files.ofsted.gov.uk/v1/file/2731339,Short inspection,18 October 2017,21_100140
14 March 2013,https://files.ofsted.gov.uk/v1/file/2207587,Full inspection: Good,17 April 2013,21_100140
21 October 2009,https://files.ofsted.gov.uk/v1/file/945719,Full inspection: Satisfactory,16 November 2009,21_100140
13 November 2006,https://files.ofsted.gov.uk/v1/file/828295,Full inspection: Satisfactory,30 November 2006,21_100140
18 February 2003,https://files.ofsted.gov.uk/v1/file/780895,Full inspection,21 May 2003,21_100140
17 October 2023,https://files.ofsted.gov.uk/v1/file/50234065,School inspection: Good,28 November 2023,21_100141
12 October 2011,https://files.ofsted.gov.uk/v1/file/1983043,Full inspection: Outstanding,07 November 2011,21_100141
30 June 2010,https://files.ofsted.gov.uk/v1/file/975619,Interim assessment,22 July 2010,21_100141
07 July 2008,https://files.ofsted.gov.uk/v1/file/938399,Curriculum and development visit,05 December 2008,21_100141
03 July 2007,https://files.ofsted.gov.uk/v1/file/828299,Full inspection: Good,20 July 2007,21_100141
14 January 2002,https://files.ofsted.gov.uk/v1/file/780133,Full inspection,24 April 2002,21_100141
03 November 2021,https://files.ofsted.gov.uk/v1/file/50173928,School inspection,13 December 2021,21_100142
14 September 2016,https://files.ofsted.gov.uk/v1/file/2601555,Short inspection,19 October 2016,21_100142
01 December 2011,https://files.ofsted.gov.uk/v1/file/1988051,Full inspection: Good,05 January 2012,21_100142
20 October 2009,https://files.ofsted.gov.uk/v1/file/969807,Monitoring visit,12 January 2010,21_100142
23 September 2008,https://files.ofsted.gov.uk/v1/file/915897,Full inspection: Satisfactory,14 October 2008,21_100142
05 December 2005,https://files.ofsted.gov.uk/v1/file/803801,Full inspection: Good,19 January 2006,21_100142
07 November 2000,https://files.ofsted.gov.uk/v1/file/777403,Full inspection,01 March 2001,21_100142
30 November 2022,https://files.ofsted.gov.uk/v1/file/50205543,School inspection,20 January 2023,21_100146
04 July 2017,https://files.ofsted.gov.uk/v1/file/2724605,Short inspection,11 September 2017,21_100146
21 March 2013,https://files.ofsted.gov.uk/v1/file/2211767,Full inspection: Good,25 April 2013,21_100146
07 January 2011,https://files.ofsted.gov.uk/v1/file/1560605,Interim assessment,09 May 2011,21_100146
10 March 2008,https://files.ofsted.gov.uk/v1/file/875439,Full inspection: Good,28 March 2008,21_100146
07 June 2004,https://files.ofsted.gov.uk/v1/file/793307,Full inspection,21 September 2004,21_100146
08 March 2023,https://files.ofsted.gov.uk/v1/file/50215392,School inspection,02 May 2023,21_100149
19 September 2017,https://files.ofsted.gov.uk/v1/file/2730413,Short inspection,13 October 2017,21_100149
04 June 2013,https://files.ofsted.gov.uk/v1/file/2233617,Full inspection: Good,26 June 2013,21_100149
29 June 2010,https://files.ofsted.gov.uk/v1/file/945723,Full inspection: Good,21 July 2010,21_100149
03 May 2007,https://files.ofsted.gov.uk/v1/file/828303,Full inspection: Good,23 May 2007,21_100149
12 March 2001,https://files.ofsted.gov.uk/v1/file/762083,Full inspection,21 June 2001,21_100149
03 October 2023,https://files.ofsted.gov.uk/v1/file/50237202,School inspection: Good,15 January 2024,21_100152
19 November 2019,https://files.ofsted.gov.uk/v1/file/50133064,School inspection: Requires Improvement,11 December 2019,21_100152
23 February 2016,https://files.ofsted.gov.uk/v1/file/2558404,Short inspection,11 April 2016,21_100152
28 March 2014,https://files.ofsted.gov.uk/v1/file/2373377,Interim assessment,06 May 2014,21_100152
12 July 2011,https://files.ofsted.gov.uk/v1/file/1979745,Full inspection: Good,12 September 2011,21_100152
14 January 2009,https://files.ofsted.gov.uk/v1/file/943645,Curriculum and development visit,13 March 2009,21_100152
18 March 2008,https://files.ofsted.gov.uk/v1/file/875447,Full inspection: Satisfactory,22 April 2008,21_100152
20 October 2003,https://files.ofsted.gov.uk/v1/file/788935,Full inspection,20 May 2004,21_100152
19 June 2014,https://files.ofsted.gov.uk/v1/file/2403476,Full inspection: Outstanding,11 July 2014,21_100155
13 June 2011,https://files.ofsted.gov.uk/v1/file/1975433,Full inspection: Outstanding,05 July 2011,21_100155
20 October 2008,https://files.ofsted.gov.uk/v1/file/941683,Curriculum and development visit,28 November 2008,21_100155
07 November 2007,https://files.ofsted.gov.uk/v1/file/875455,Full inspection: Good,22 November 2007,21_100155
22 March 2004,https://files.ofsted.gov.uk/v1/file/788553,Full inspection,10 June 2004,21_100155
07 December 2022,https://files.ofsted.gov.uk/v1/file/50206768,School inspection: Outstanding,02 February 2023,21_100158
06 February 2019,https://files.ofsted.gov.uk/v1/file/50061953,Monitoring visit,11 March 2019,21_100158
03 November 2009,https://files.ofsted.gov.uk/v1/file/972335,Curriculum and development visit,04 January 2010,21_100158
04 December 2008,https://files.ofsted.gov.uk/v1/file/875463,Full inspection: Outstanding,08 January 2009,21_100158
04 July 2005,https://files.ofsted.gov.uk/v1/file/798087,Full inspection,15 September 2005,21_100158
15 November 2022,https://files.ofsted.gov.uk/v1/file/50205136,School inspection: Good,17 January 2023,21_100159
29 September 2021,https://files.ofsted.gov.uk/v1/file/50172840,School inspection,25 November 2021,21_100159
13 September 2016,https://files.ofsted.gov.uk/v1/file/2603805,Short inspection,01 November 2016,21_100159
23 January 2012,https://files.ofsted.gov.uk/v1/file/2008957,Full inspection: Good,10 February 2012,21_100159
04 June 2009,https://files.ofsted.gov.uk/v1/file/915913,Full inspection: Good,26 June 2009,21_100159
04 July 2006,https://files.ofsted.gov.uk/v1/file/803817,Full inspection: Satisfactory,06 September 2006,21_100159
14 February 2000,https://files.ofsted.gov.uk/v1/file/766617,Full inspection,28 July 2006,21_100159
23 April 2024,https://files.ofsted.gov.uk/v1/file/50249358,School inspection,12 June 2024,21_100162
27 February 2019,https://files.ofsted.gov.uk/v1/file/50065739,Short inspection,26 March 2019,21_100162
25 February 2015,https://files.ofsted.gov.uk/v1/file/2463939,Full inspection: Good,20 March 2015,21_100162
16 May 2013,https://files.ofsted.gov.uk/v1/file/2228113,Monitoring visit,12 June 2013,21_100162
28 February 2013,https://files.ofsted.gov.uk/v1/file/2197225,Full inspection: Requires Improvement,22 March 2013,21_100162
22 September 2011,https://files.ofsted.gov.uk/v1/file/1834881,Curriculum and development visit,14 October 2011,21_100162
04 May 2010,https://files.ofsted.gov.uk/v1/file/945727,Full inspection: Satisfactory,26 May 2010,21_100162
